Name,Latitude,Longitude,Altitude
160 ft,32.86339332798125,-117.2881041553668,-48.768
160 ft,32.86339423116991,-117.2881036239227,-48.768
160 ft,32.86340365765148,-117.2880828185956,-48.768
160 ft,32.86341235396175,-117.2880657505663,-48.768
160 ft,32.86341561023271,-117.2880614870658,-48.768
160 ft,32.86341536424382,-117.2880401160998,-48.768
160 ft,32.86341243514463,-117.2880304902753,-48.768
160 ft,32.86341037382903,-117.2880187297992,-48.768
160 ft,32.86341247423037,-117.2880135125601,-48.768
160 ft,32.863430031428,-117.287997423161,-48.768
160 ft,32.86343055668546,-117.2879931507585,-48.768
160 ft,32.863434203802,-117.2879760664703,-48.768
160 ft,32.86343063538881,-117.287958958864,-48.768
160 ft,32.86343044478688,-117.287954684148,-48.768
160 ft,32.86343064588223,-117.2879543997998,-48.768
160 ft,32.86344870772602,-117.2879429893448,-48.768
160 ft,32.86345143519922,-117.2879333817973,-48.768
160 ft,32.86346185464524,-117.2879120452824,-48.768
160 ft,32.8634668415345,-117.2879003075739,-48.768
160 ft,32.86348488140705,-117.2878984428781,-48.768
160 ft,32.86348895699344,-117.2878907626602,-48.768
160 ft,32.86349486775524,-117.2878694115662,-48.768
160 ft,32.86350301913478,-117.2878540510934,-48.768
160 ft,32.86350522839379,-117.2878480748434,-48.768
160 ft,32.86350894365016,-117.2878267166511,-48.768
160 ft,32.86350794055228,-117.2878053432179,-48.768
160 ft,32.86350386758832,-117.2877839598711,-48.768
160 ft,32.86351727812948,-117.2877626329851,-48.768
160 ft,32.86351976839838,-117.2877412708308,-48.768
160 ft,32.86350549207545,-117.2877198545394,-48.768
160 ft,32.86351509996709,-117.2876985153663,-48.768
160 ft,32.86350341531787,-117.2876818089799,-48.768
160 ft,32.86350162251889,-117.2876771016618,-48.768
160 ft,32.86350343444472,-117.2876734908964,-48.768
160 ft,32.86351275069233,-117.2876557673926,-48.768
160 ft,32.86352001410175,-117.2876344206433,-48.768
160 ft,32.86350355749707,-117.2876199708792,-48.768
160 ft,32.86349699577731,-117.2876129761532,-48.768
160 ft,32.86348556114932,-117.2876029045157,-48.768
160 ft,32.86346930601044,-117.2876128867818,-48.768
160 ft,32.86346750073152,-117.2876137081104,-48.768
160 ft,32.86344945924888,-117.287616274915,-48.768
160 ft,32.86343485607503,-117.2876341457674,-48.768
160 ft,32.86344937148562,-117.2876544479453,-48.768
160 ft,32.8634507214446,-117.2876555671577,-48.768
160 ft,32.86344936597446,-117.287656844882,-48.768
160 ft,32.86343132765114,-117.2876580372501,-48.768
160 ft,32.86341979088682,-117.2876554673119,-48.768
160 ft,32.86341331066113,-117.2876499511826,-48.768
160 ft,32.86340865798859,-117.2876340612047,-48.768
160 ft,32.8634133727077,-117.2876229638298,-48.768
160 ft,32.86342005550287,-117.2876127278215,-48.768
160 ft,32.86341344344961,-117.2875921913254,-48.768
160 ft,32.86341326501997,-117.2875913357341,-48.768
160 ft,32.86339906685299,-117.2875699197444,-48.768
160 ft,32.86339549838412,-117.2875528121607,-48.768
160 ft,32.86339523067802,-117.2875485371984,-48.768
160 ft,32.86339550961134,-117.2875479273798,-48.768
160 ft,32.8634057773862,-117.2875272010622,-48.768
160 ft,32.86341197720562,-117.2875058508963,-48.768
160 ft,32.86341365029993,-117.2875021931932,-48.768
160 ft,32.86342415147534,-117.2874845200018,-48.768
160 ft,32.8634317608114,-117.2874695852812,-48.768
160 ft,32.8634344808832,-117.2874631831501,-48.768
160 ft,32.86343181973136,-117.287443941848,-48.768
160 ft,32.86343152397996,-117.2874418034363,-48.768
160 ft,32.86342916862982,-117.2874204256641,-48.768
160 ft,32.86341386863897,-117.2874071658855,-48.768
180 ft,32.8648333878609,-117.2897013892223,-54.864
180 ft,32.86485143834714,-117.2896949504261,-54.864
180 ft,32.86486227009159,-117.2896903230389,-54.864
180 ft,32.86486948818335,-117.2896887921908,-54.864
200 ft,32.86626846567531,-117.2911053711657,-60.96
200 ft,32.86627302336248,-117.2910844650729,-60.96
200 ft,32.86627340406692,-117.2910840164462,-60.96
200 ft,32.86629110851943,-117.2910631532972,-60.96
200 ft,32.86629120600697,-117.2910627037451,-60.96
200 ft,32.86629111035528,-117.291062364226,-60.96
200 ft,32.86628460098176,-117.2910413113121,-60.96
200 ft,32.86627315548837,-117.2910276742489,-60.96
200 ft,32.86626892988883,-117.2910198892709,-60.96
200 ft,32.86626195096577,-117.2909984956253,-60.96
200 ft,32.86626356156225,-117.2909771300338,-60.96
200 ft,32.86626580811124,-117.2909557665182,-60.96
200 ft,32.86626796158172,-117.2909344026975,-60.96
200 ft,32.86625764096669,-117.2909129981482,-60.96
200 ft,32.86625539162267,-117.2909108538496,-60.96
200 ft,32.8662373938125,-117.2908946145603,-60.96
200 ft,32.86621936133616,-117.2908932834053,-60.96
200 ft,32.86621575817046,-117.2908914905618,-60.96
200 ft,32.86620134329422,-117.2908857444085,-60.96
200 ft,32.86618331117118,-117.2908842612137,-60.96
200 ft,32.86616526745542,-117.2908877637558,-60.96
200 ft,32.86614722994938,-117.2908885956208,-60.96
200 ft,32.86613149230613,-117.2908698446372,-60.96
200 ft,32.86612925455462,-117.2908627139793,-60.96
200 ft,32.86612688297237,-117.2908484587712,-60.96
200 ft,32.86612933580841,-117.2908277637853,-60.96
200 ft,32.8661294529665,-117.2908270963407,-60.96
200 ft,32.8661323930829,-117.2908057351169,-60.96
200 ft,32.86614053552995,-117.2907843908696,-60.96
200 ft,32.86614752118801,-117.2907633150816,-60.96
200 ft,32.8661475942498,-117.2907630430819,-60.96
200 ft,32.86614752286632,-117.2907625929791,-60.96
200 ft,32.86614531694861,-117.290741664827,-60.96
200 ft,32.86614758503414,-117.2907358435276,-60.96
200 ft,32.86615563678071,-117.2907203276751,-60.96
200 ft,32.86616475691077,-117.2906989866041,-60.96
200 ft,32.86616571076279,-117.2906970466872,-60.96
200 ft,32.86617434419209,-117.2906776470528,-60.96
200 ft,32.86618383685553,-117.2906580879709,-60.96
200 ft,32.86618484288335,-117.2906563104699,-60.96
200 ft,32.86619637675843,-117.2906349772586,-60.96
200 ft,32.86620196579508,-117.2906178985586,-60.96
200 ft,32.8662031780123,-117.2906136286059,-60.96
200 ft,32.86620703521544,-117.2905922703482,-60.96
200 ft,32.86621317381974,-117.2905709195285,-60.96
200 ft,32.86621615229822,-117.2905495584012,-60.96
200 ft,32.86621763288896,-117.2905281923883,-60.96
200 ft,32.86621424779649,-117.2905068105105,-60.96
200 ft,32.86621257943981,-117.2904854342312,-60.96
200 ft,32.86621810392433,-117.2904640814008,-60.96
200 ft,32.86622037098308,-117.290458745551,-60.96
200 ft,32.86622457014104,-117.2904427316375,-60.96
200 ft,32.86622537648481,-117.2904213634231,-60.96
200 ft,32.86622069927368,-117.2903999773361,-60.96
200 ft,32.86622050820376,-117.290399637507,-60.96
200 ft,32.86620249678472,-117.2903892323471,-60.96
200 ft,32.86618477241641,-117.2903784894098,-60.96
200 ft,32.86618448654773,-117.2903783175202,-60.96
200 ft,32.86616647905956,-117.2903662179434,-60.96
200 ft,32.86614845779482,-117.2903600535982,-60.96
200 ft,32.86614646070294,-117.2903569937293,-60.96
200 ft,32.86614593766317,-117.2903356212009,-60.96
200 ft,32.8661485610692,-117.290315553929,-60.96
200 ft,32.86614867967997,-117.2903142593112,-60.96
200 ft,32.86614874202741,-117.2902928886897,-60.96
200 ft,32.86614880752877,-117.2902715180784,-60.96
200 ft,32.86614866625737,-117.2902702226138,-60.96
200 ft,32.86614613601973,-117.2902501385512,-60.96
200 ft,32.86614875941206,-117.2902300712767,-60.96
200 ft,32.86614886757534,-117.2902287766246,-60.96
200 ft,32.86615181779168,-117.2902074154089,-60.96
200 ft,32.86615607579487,-117.290186058451,-60.96
200 ft,32.86615921705302,-117.2901646978542,-60.96
200 ft,32.86616697631009,-117.2901519006904,-60.96
200 ft,32.86617214949401,-117.2901433691392,-60.96
200 ft,32.86618507287409,-117.2901256020672,-60.96
200 ft,32.86618672058476,-117.2901220457536,-60.96
200 ft,32.86618841006919,-117.2901006804204,-60.96
200 ft,32.86618878749891,-117.2900793108149,-60.96
200 ft,32.86619124188469,-117.2900579479704,-60.96
200 ft,32.86618888621176,-117.2900365694673,-60.96
200 ft,32.86620336353811,-117.2900155849613,-60.96
200 ft,32.86620352902794,-117.2900152462936,-60.96
200 ft,32.86620336732652,-117.2900139507621,-60.96
200 ft,32.86619740183831,-117.2899938555138,-60.96
200 ft,32.86619144005175,-117.2899724652751,-60.96
200 ft,32.86619629881391,-117.2899511102512,-60.96
200 ft,32.86619274125565,-117.2899297278389,-60.96
200 ft,32.86618555179033,-117.2899190185389,-60.96
200 ft,32.86616810471305,-117.2899082768437,-60.96
200 ft,32.86616754190104,-117.2899079358064,-60.96
200 ft,32.86616697751693,-117.2899082731762,-60.96
200 ft,32.86615546817945,-117.2899296065549,-60.96
200 ft,32.86614943964346,-117.2899367108005,-60.96
200 ft,32.86614584884584,-117.2899295752544,-60.96
200 ft,32.86614435279216,-117.2899081995625,-60.96
200 ft,32.86614697838347,-117.2898868372808,-60.96
200 ft,32.86614956758121,-117.2898815024684,-60.96
200 ft,32.8661563681057,-117.289865497003,-60.96
200 ft,32.86615326109956,-117.2898441160692,-60.96
200 ft,32.86615421215502,-117.2898227483366,-60.96
200 ft,32.86615696747977,-117.289801386472,-60.96
200 ft,32.86615701698315,-117.289780015806,-60.96
200 ft,32.86614982255391,-117.2897714440125,-60.96
200 ft,32.86613179825383,-117.2897665772903,-60.96
200 ft,32.86611377312908,-117.2897620665058,-60.96
200 ft,32.86611120456286,-117.2897584959968,-60.96
200 ft,32.86611382787637,-117.289738428715,-60.96
200 ft,32.86611395923765,-117.2897371341383,-60.96
200 ft,32.86611402464405,-117.2897157635342,-60.96
200 ft,32.86611843892221,-117.2896944070695,-60.96
200 ft,32.86612299726649,-117.2896730510711,-60.96
200 ft,32.86612530074753,-117.2896516877403,-60.96
200 ft,32.86613047396153,-117.2896303337366,-60.96
200 ft,32.86613213847772,-117.2896196526769,-60.96
200 ft,32.86613577007911,-117.2896089801299,-60.96
200 ft,32.86615023162885,-117.2895947802437,-60.96
200 ft,32.86615325416312,-117.2895876661327,-60.96
200 ft,32.86615028109709,-117.2895734095065,-60.96
200 ft,32.86614865780999,-117.2895662803689,-60.96
200 ft,32.86615030747975,-117.2895620113041,-60.96
200 ft,32.86615836315256,-117.2895449410823,-60.96
200 ft,32.86616841339884,-117.2895316170902,-60.96
200 ft,32.86617335062425,-117.2895236189546,-60.96
200 ft,32.8661842621858,-117.2895022835766,-60.96
200 ft,32.8661865203719,-117.2895007642326,-60.96
200 ft,32.86619959195525,-117.2894809625476,-60.96
200 ft,32.8662046207473,-117.2894727594346,-60.96
200 ft,32.86621152175798,-117.289459630466,-60.96
200 ft,32.86622273252775,-117.2894398224219,-60.96
200 ft,32.86622368522713,-117.2894382991377,-60.96
200 ft,32.86623030028706,-117.2894169497813,-60.96
200 ft,32.86622959806174,-117.2893955766556,-60.96
200 ft,32.86622739322606,-117.2893741986503,-60.96
200 ft,32.86624094946856,-117.2893614200815,-60.96
200 ft,32.86624612211357,-117.2893528886274,-60.96
200 ft,32.8662513245384,-117.2893315346721,-60.96
200 ft,32.86625355420768,-117.2893101710618,-60.96
200 ft,32.86624833184978,-117.2892887832556,-60.96
200 ft,32.8662413316292,-117.2892673896801,-60.96
200 ft,32.86624572540366,-117.2892460330958,-60.96
200 ft,32.8662556941239,-117.2892246946058,-60.96
200 ft,32.86625931765183,-117.2892175830766,-60.96
200 ft,32.86626736669209,-117.2892033616413,-60.96
200 ft,32.86626712941838,-117.2891819900173,-60.96
200 ft,32.86625943703757,-117.2891659374422,-60.96
200 ft,32.8662534373614,-117.2891605747285,-60.96
200 ft,32.86624919277276,-117.2891391901039,-60.96
200 ft,32.86625953170851,-117.2891249767457,-60.96
200 ft,32.86626470153072,-117.2891178695774,-60.96
200 ft,32.86627505617969,-117.2890965323207,-60.96
200 ft,32.86627764945853,-117.2890894168624,-60.96
200 ft,32.86629570794129,-117.2890795023777,-60.96
200 ft,32.86629829412276,-117.2890752368569,-60.96
200 ft,32.86631378617471,-117.2890610397906,-60.96
200 ft,32.86631766734806,-117.2890539288444,-60.96
200 ft,32.8663318742802,-117.2890383031653,-60.96
200 ft,32.86633639640975,-117.2890326187331,-60.96
200 ft,32.86634996238291,-117.2890155659535,-60.96
200 ft,32.86635213648733,-117.2890112989177,-60.96
200 ft,32.86634999077081,-117.2890032777628,-60.96
200 ft,32.86633499198734,-117.2889898724367,-60.96
200 ft,32.86633383898677,-117.288968497827,-60.96
200 ft,32.86635012000059,-117.2889473318561,-60.96
200 ft,32.86635017558887,-117.2889471799353,-60.96
200 ft,32.86635012080265,-117.2889469845942,-60.96
200 ft,32.86633210465773,-117.2889385730718,-60.96
200 ft,32.8663140692202,-117.288938514586,-60.96
200 ft,32.86629605722682,-117.2889283051954,-60.96
200 ft,32.86629305719254,-117.2889256238447,-60.96
200 ft,32.86629608807682,-117.2889149471825,-60.96
200 ft,32.86629731504002,-117.2889042667901,-60.96
200 ft,32.86629612262064,-117.2888999890125,-60.96
200 ft,32.86627809141469,-117.2888980980538,-60.96
200 ft,32.86626004681035,-117.2889020089956,-60.96
200 ft,32.86625403027692,-117.2889041264423,-60.96
200 ft,32.86624198998754,-117.2889112106924,-60.96
200 ft,32.86622392209673,-117.2889252044993,-60.96
200 ft,32.86622369189666,-117.288925398916,-60.96
200 ft,32.86620585536045,-117.2889386977355,-60.96
200 ft,32.86618808051959,-117.2889252834404,-60.96
200 ft,32.86620393138316,-117.2889039640004,-60.96
200 ft,32.86620593967499,-117.2889021894322,-60.96
200 ft,32.86622401418174,-117.2888853294914,-60.96
200 ft,32.8662258237837,-117.2888826641405,-60.96
200 ft,32.8662407176351,-117.2888613415814,-60.96
200 ft,32.86624211747172,-117.2888560028777,-60.96
200 ft,32.86624533720357,-117.2888399857089,-60.96
200 ft,32.86625572994785,-117.2888186485477,-60.96
200 ft,32.8662422408174,-117.2888025772168,-60.96
200 ft,32.8662332345388,-117.2887972047835,-60.96
200 ft,32.86622967770503,-117.2887758224098,-60.96
200 ft,32.86623934594813,-117.2887544828968,-60.96
200 ft,32.86624237154258,-117.2887459444279,-60.96
200 ft,32.86624656308472,-117.2887331354364,-60.96
200 ft,32.86625647811957,-117.2887117967145,-60.96
200 ft,32.8662605105542,-117.2887011248435,-60.96
200 ft,32.86626774944384,-117.2886904623823,-60.96
200 ft,32.8662785953098,-117.2886798117415,-60.96
200 ft,32.86628763738631,-117.2886691559607,-60.96
200 ft,32.86628949059342,-117.288647791105,-60.96
200 ft,32.86627869392841,-117.2886370710533,-60.96
200 ft,32.8662651431441,-117.2886477122301,-60.96
200 ft,32.8662606174005,-117.2886548214399,-60.96
200 ft,32.86624856111587,-117.2886690293616,-60.96
200 ft,32.86624253675982,-117.288674353086,-60.96
200 ft,32.86624029443575,-117.2886690025794,-60.96
200 ft,32.86624257374705,-117.2886583234799,-60.96
200 ft,32.86625161522391,-117.2886476684057,-60.96
200 ft,32.86624780106422,-117.2886262851999,-60.96
200 ft,32.86625622358272,-117.2886049416313,-60.96
200 ft,32.86626075216698,-117.2885964078282,-60.96
200 ft,32.86627160289859,-117.2885836205906,-60.96
200 ft,32.86627883510993,-117.2885758728369,-60.96
200 ft,32.86629034361292,-117.2885623104288,-60.96
200 ft,32.86629694135211,-117.2885452348461,-60.96
200 ft,32.86629815349876,-117.28854096486,-60.96
200 ft,32.86630472980851,-117.288519615293,-60.96
200 ft,32.86631507178004,-117.288504106242,-60.96
200 ft,32.86632281464933,-117.2884983029862,-60.96
200 ft,32.86633314256203,-117.2884888382783,-60.96
200 ft,32.86633961121564,-117.2884769864997,-60.96
200 ft,32.86635125430487,-117.2884558054224,-60.96
200 ft,32.8663513702612,-117.2884556536966,-60.96
200 ft,32.86635491079679,-117.2884342942833,-60.96
200 ft,32.86635131624596,-117.2884289404584,-60.96
200 ft,32.86633329664568,-117.288422012442,-60.96
200 ft,32.86631884036053,-117.2884341775174,-60.96
200 ft,32.86631522073341,-117.2884395090464,-60.96
200 ft,32.86630165764747,-117.2884554927569,-60.96
200 ft,32.86629714012723,-117.2884590402954,-60.96
200 ft,32.86629113631386,-117.2884554586951,-60.96
200 ft,32.86629391853695,-117.2884340968414,-60.96
200 ft,32.86629720993218,-117.2884287647706,-60.96
200 ft,32.86631077345453,-117.2884127805385,-60.96
200 ft,32.86631529874452,-117.2884056718906,-60.96
200 ft,32.86632334769285,-117.2883914503723,-60.96
200 ft,32.86633340808035,-117.2883736737492,-60.96
200 ft,32.86633521972402,-117.2883701179275,-60.96
200 ft,32.86635149203129,-117.288352685576,-60.96
200 ft,32.86635427583834,-117.2883488087262,-60.96
200 ft,32.86636557790501,-117.2883274744239,-60.96
200 ft,32.86636961030695,-117.2883168025222,-60.96
200 ft,32.86637414399954,-117.2883061312633,-60.96
200 ft,32.86638770730789,-117.2882901472325,-60.96
200 ft,32.86639222868617,-117.2882848188959,-60.96
200 ft,32.86640580377935,-117.2882637192694,-60.96
200 ft,32.86640596900671,-117.2882634924647,-60.96
200 ft,32.866414870369,-117.2882421503729,-60.96
200 ft,32.8664239352364,-117.2882221038141,-60.96
200 ft,32.86642431787772,-117.2882208100434,-60.96
200 ft,32.86642393925636,-117.2882203589474,-60.96
200 ft,32.86641046042763,-117.2881993943286,-60.96
200 ft,32.86641747837885,-117.2881780461377,-60.96
200 ft,32.86642406481368,-117.2881658554485,-60.96
200 ft,32.86643181533884,-117.2881567216136,-60.96
200 ft,32.86644214947649,-117.2881445430406,-60.96
200 ft,32.86644893395973,-117.288135406078,-60.96
200 ft,32.86646024116575,-117.2881201781601,-60.96
200 ft,32.86646927336104,-117.2881141009489,-60.96
200 ft,32.86647831035397,-117.2881055818739,-60.96
200 ft,32.86648735730411,-117.2880927885174,-60.96
200 ft,32.86649640484889,-117.2880799952906,-60.96
200 ft,32.86650157789209,-117.2880714635866,-60.96
200 ft,32.86651449511993,-117.2880562408567,-60.96
200 ft,32.86652352731208,-117.2880501636353,-60.96
200 ft,32.86653257742262,-117.2880359453606,-60.96
200 ft,32.86653559962257,-117.2880288317444,-60.96
200 ft,32.86655067783591,-117.2880077818034,-60.96
200 ft,32.86656870406124,-117.2880118419306,-60.96
200 ft,32.86657412455998,-117.2880075853534,-60.96
200 ft,32.86658677393814,-117.2879969409153,-60.96
200 ft,32.86659381236759,-117.2879862780592,-60.96
200 ft,32.86660402424555,-117.2879649401301,-60.96
200 ft,32.86660488668309,-117.287963416229,-60.96
200 ft,32.86661872411923,-117.2879436166999,-60.96
200 ft,32.86662298419356,-117.287936506757,-60.96
200 ft,32.86663332285615,-117.2879222929359,-60.96
200 ft,32.86664108193216,-117.2879094956379,-60.96
200 ft,32.86665140752517,-117.2879009804287,-60.96
200 ft,32.86665917392973,-117.287884976782,-60.96
200 ft,32.86666219202235,-117.2878796443261,-60.96
200 ft,32.86665921080891,-117.2878689502791,-60.96
200 ft,32.86664117537418,-117.2878688904603,-60.96
200 ft,32.86662912737323,-117.2878795374949,-60.96
200 ft,32.86662309075477,-117.2878902045207,-60.96
200 ft,32.8666195080386,-117.2878795064151,-60.96
200 ft,32.86661595040179,-117.2878581239819,-60.96
200 ft,32.8666232121576,-117.2878374443332,-60.96
200 ft,32.86662430658464,-117.2878367800379,-60.96
200 ft,32.8666412614262,-117.2878314915444,-60.96
200 ft,32.86665930096135,-117.2878297691839,-60.96
200 ft,32.86666379387764,-117.2878369076015,-60.96
200 ft,32.86667617794653,-117.2878583185613,-60.96
200 ft,32.8666772702106,-117.2878585943299,-60.96
200 ft,32.86669529398162,-117.287863723053,-60.96
200 ft,32.8667007169342,-117.2878583978405,-60.96
200 ft,32.86671337300448,-117.2878448393387,-60.96
200 ft,32.86671894045959,-117.2878370857529,-60.96
200 ft,32.86673146655225,-117.2878196411277,-60.96
200 ft,32.86674948858153,-117.2878255275216,-60.96
200 ft,32.86676078285559,-117.2878158499519,-60.96
200 ft,32.86675728940597,-117.2877944676946,-60.96
200 ft,32.86674958116451,-117.2877852840023,-60.96
200 ft,32.8667335775998,-117.2877730201378,-60.96
200 ft,32.86673159839535,-117.287762329322,-60.96
200 ft,32.86672904615923,-117.2877516345364,-60.96
200 ft,32.86671362966918,-117.2877332671665,-60.96
200 ft,32.86671002938402,-117.2877302021595,-60.96
200 ft,32.86670080376244,-117.2877088014081,-60.96
200 ft,32.86669565859548,-117.2877052228046,-60.96
200 ft,32.86668281721227,-117.2876873723735,-60.96
200 ft,32.86668447654212,-117.2876660067761,-60.96
200 ft,32.86668806839082,-117.2876446474166,-60.96
200 ft,32.86669584205521,-117.2876254385201,-60.96
200 ft,32.86669748641944,-117.287623306863,-60.96
200 ft,32.86669600125934,-117.2876019311107,-60.96
200 ft,32.86670315956924,-117.2875805832571,-60.96
200 ft,32.8667140074631,-117.2875689613573,-60.96
200 ft,32.86672404949371,-117.2875592797173,-60.96
200 ft,32.86672180834187,-117.28753790152,-60.96
200 ft,32.8667157674817,-117.2875165110624,-60.96
200 ft,32.86671972671854,-117.2874951528748,-60.96
200 ft,32.86671783350736,-117.2874737758027,-60.96
200 ft,32.86672083396618,-117.2874524145194,-60.96
200 ft,32.86672634776353,-117.2874310613426,-60.96
200 ft,32.86673240796829,-117.2874101597985,-60.96
200 ft,32.86673253736392,-117.2874097103431,-60.96
200 ft,32.86673241003535,-117.2874092600595,-60.96
200 ft,32.86672344007987,-117.2873883100331,-60.96
200 ft,32.8667144594766,-117.2873722533744,-60.96
200 ft,32.86671221709699,-117.2873669028716,-60.96
200 ft,32.86670369963037,-117.2873455044408,-60.96
200 ft,32.8666964994253,-117.2873393747862,-60.96
200 ft,32.8666784901213,-117.2873279377039,-60.96
200 ft,32.86666045542485,-117.2873275562073,-60.96
200 ft,32.86664241180534,-117.2873310597451,-60.96
200 ft,32.86662438291061,-117.2873281521536,-60.96
200 ft,32.86660745017911,-117.287323823101,-60.96
200 ft,32.86660635832178,-117.2873233697078,-60.96
200 ft,32.86659964285595,-117.2873024269893,-60.96
200 ft,32.86660044330709,-117.2872810586351,-60.96
200 ft,32.86660650348682,-117.2872601571101,-60.96
200 ft,32.86660663288191,-117.287259707655,-60.96
200 ft,32.86661475149613,-117.2872383628908,-60.96
200 ft,32.86661562007732,-117.2872169947519,-60.96
200 ft,32.86660663945172,-117.2872009381297,-60.96
200 ft,32.86660364551351,-117.2871955852153,-60.96
200 ft,32.86659993726362,-117.2871742023273,-60.96
200 ft,32.86660672180126,-117.287165065168,-60.96
200 ft,32.86661396417316,-117.2871528765981,-60.96
200 ft,32.86662483380153,-117.2871317680274,-60.96
200 ft,32.86662493948233,-117.2871315410283,-60.96
200 ft,32.86662483729556,-117.2871302456875,-60.96
200 ft,32.86662262871769,-117.2871101626409,-60.96
200 ft,32.8666248997203,-117.2871030460581,-60.96
200 ft,32.86662944148178,-117.2870888136515,-60.96
200 ft,32.86663399887779,-117.2870674573924,-60.96
200 ft,32.86663404791477,-117.2870460866068,-60.96
200 ft,32.86662536579194,-117.2870246876948,-60.96
200 ft,32.86662508105859,-117.2870240189467,-60.96
200 ft,32.86661310471549,-117.2870032772587,-60.96
200 ft,32.86662260076491,-117.2869819369059,-60.96
200 ft,32.86662522363391,-117.2869618694238,-60.96
200 ft,32.86662539130795,-117.2869605749524,-60.96
200 ft,32.8666318342287,-117.2869392247598,-60.96
200 ft,32.86662790094425,-117.2869178411508,-60.96
200 ft,32.86662534914191,-117.2869071485225,-60.96
200 ft,32.86662236744481,-117.286896452391,-60.96
200 ft,32.86662541968774,-117.2868763862889,-60.96
200 ft,32.86662553826297,-117.2868750916592,-60.96
200 ft,32.86662542418875,-117.2868744234611,-60.96
200 ft,32.86662269706469,-117.2868537115705,-60.96
200 ft,32.86662550432942,-117.2868394730602,-60.96
200 ft,32.86662777497581,-117.2868323569764,-60.96
200 ft,32.86662720910999,-117.2868109842127,-60.96
200 ft,32.86662558190614,-117.2868056367692,-60.96
200 ft,32.8666211096428,-117.2867895936379,-60.96
200 ft,32.86661922660092,-117.2867682166367,-60.96
200 ft,32.86661895311359,-117.2867468448163,-60.96
200 ft,32.86660772200499,-117.2867289999103,-60.96
200 ft,32.86659871155476,-117.2867254087384,-60.96
200 ft,32.86659012336531,-117.2867040101681,-60.96
200 ft,32.86658974448486,-117.2867036697412,-60.96
200 ft,32.86657174091684,-117.2866897039853,-60.96
200 ft,32.86656574521445,-117.2866825607973,-60.96
200 ft,32.86656459209197,-117.2866611861599,-60.96
200 ft,32.86657185365045,-117.286640506424,-60.96
200 ft,32.86657208492998,-117.2866398393376,-60.96
200 ft,32.8665899389612,-117.2866187980811,-60.96
200 ft,32.86659031924276,-117.286618527065,-60.96
200 ft,32.86660802295499,-117.2865976629492,-60.96
200 ft,32.86660821584295,-117.2865972136974,-60.96
200 ft,32.86660802551553,-117.2865965452544,-60.96
200 ft,32.86659002526172,-117.2865811275158,-60.96
200 ft,32.8665719898212,-117.2865810695067,-60.96
200 ft,32.86656749275387,-117.2865757117805,-60.96
200 ft,32.86656603947575,-117.2865543361786,-60.96
200 ft,32.86657209843376,-117.2865336525662,-60.96
200 ft,32.86657226466689,-117.2865329852703,-60.96
200 ft,32.86659018390261,-117.2865118671265,-60.96
200 ft,32.86659037620693,-117.2865116725809,-60.96
200 ft,32.86660825649645,-117.2864957021184,-60.96
200 ft,32.8666142808209,-117.2864903785098,-60.96
200 ft,32.86661432927002,-117.2864690077263,-60.96
200 ft,32.86660834213592,-117.2864583040677,-60.96
200 ft,32.8665914240552,-117.2864475631491,-60.96
200 ft,32.86659147298623,-117.2864261923726,-60.96
200 ft,32.8665964406225,-117.2864048374068,-60.96
200 ft,32.86660851185869,-117.2863841731016,-60.96
200 ft,32.86660879965306,-117.2863835061959,-60.96
200 ft,32.86661758044077,-117.2863621634788,-60.96
200 ft,32.86662664513629,-117.2863414895008,-60.96
200 ft,32.86662693293043,-117.2863408225948,-60.96
200 ft,32.86662664744124,-117.2863404824694,-60.96
200 ft,32.86660894640244,-117.2863193938534,-60.96
200 ft,32.86661128535223,-117.2862980304308,-60.96
200 ft,32.86661391131094,-117.2862766679293,-60.96
200 ft,32.86662683414454,-117.2862589002046,-60.96
200 ft,32.86662864572833,-117.2862553443279,-60.96
200 ft,32.86663490682346,-117.2862339934988,-60.96
200 ft,32.86663021946519,-117.2862126074974,-60.96
200 ft,32.86664158908199,-117.2861912730736,-60.96
200 ft,32.86664080180279,-117.286169899599,-60.96
200 ft,32.86664508587677,-117.2861644179948,-60.96
200 ft,32.86665554261884,-117.286148575994,-60.96
200 ft,32.86666318577463,-117.2861362960228,-60.96
200 ft,32.86666869558125,-117.2861272472828,-60.96
200 ft,32.86666698680048,-117.2861058708432,-60.96
200 ft,32.86667012851579,-117.2860845099786,-60.96
200 ft,32.86666430229755,-117.28606312032,-60.96
200 ft,32.8666661768458,-117.2860417553864,-60.96
200 ft,32.86667593697686,-117.2860204157654,-60.96
200 ft,32.86668150258436,-117.2860133099163,-60.96
200 ft,32.8666891289794,-117.2859990871557,-60.96
200 ft,32.86669961193534,-117.2859810378834,-60.96
200 ft,32.86670174138918,-117.2859777566794,-60.96
200 ft,32.86669976474347,-117.2859563793749,-60.96
200 ft,32.86669966982907,-117.2859557112389,-60.96
200 ft,32.86669520828092,-117.2859349937923,-60.96
200 ft,32.86668171101487,-117.2859221280344,-60.96
200 ft,32.86666398137646,-117.2859135226287,-60.96
200 ft,32.86667404982459,-117.2858921839835,-60.96
200 ft,32.86667238107745,-117.2858708076753,-60.96
200 ft,32.86667494031452,-117.2858494449322,-60.96
200 ft,32.86668190961419,-117.2858352199364,-60.96
200 ft,32.86668723038589,-117.2858281134039,-60.96
